model,hidden_dim,k,seed,target,prediction,residual
Static GCN,64,6,123,0.35339999198913574,0.29845255613327026,-0.05494743585586548
Static GCN,64,6,123,0.10899999737739563,0.29797056317329407,0.18897056579589844
Static GCN,64,6,123,0.16019999980926514,0.29917576909065247,0.13897576928138733
Static GCN,64,6,123,0.29019999504089355,0.30064278841018677,0.010442793369293213
Static GCN,64,6,123,0.17739999294281006,0.29917576909065247,0.12177577614784241
Static GCN,64,6,123,0.2101999968290329,0.29917576909065247,0.08897577226161957
Static GCN,64,6,123,0.26339998841285706,0.29831376671791077,0.03491377830505371
Static GCN,64,6,123,0.4189999997615814,0.29917576909065247,-0.11982423067092896
Static GCN,64,6,123,0.1738000065088272,0.29917576909065247,0.12537576258182526
Static GCN,64,6,123,0.4138000011444092,0.2987269461154938,-0.1150730550289154
Static GCN,64,6,123,0.11500000208616257,0.28392475843429565,0.1689247563481331
Static GCN,64,6,123,0.3693999946117401,0.29917576909065247,-0.07022422552108765
Static GCN,64,6,123,0.10419999808073044,0.29917576909065247,0.19497577100992203
Static GCN,64,6,123,0.23980000615119934,0.29917576909065247,0.059375762939453125
Static GCN,64,6,123,0.272599995136261,0.29917576909065247,0.02657577395439148
Static GCN,64,6,123,0.38420000672340393,0.29721736907958984,-0.08698263764381409
Static GCN,64,6,123,0.4569999873638153,0.29917576909065247,-0.15782421827316284
Static GCN,64,6,123,0.41620001196861267,0.29760849475860596,-0.11859151721000671
Static GCN,64,6,123,0.2770000100135803,0.29917576909065247,0.022175759077072144
Static GCN,64,6,123,0.3578000068664551,0.30052709579467773,-0.057272911071777344
Static GCN,64,6,123,0.4406000077724457,0.300622820854187,-0.13997718691825867
Static GCN,64,6,123,0.3418000042438507,0.29840147495269775,-0.043398529291152954
Static GCN,64,6,123,0.1462000012397766,0.29917576909065247,0.15297576785087585
Static GCN,64,6,123,0.3357999920845032,0.29917576909065247,-0.03662422299385071
Static GCN,64,6,123,0.41019999980926514,0.29917576909065247,-0.11102423071861267
Static GCN,64,6,123,0.24500000476837158,0.29917576909065247,0.054175764322280884
Static GCN,64,6,123,0.19820000231266022,0.29597020149230957,0.09777019917964935
Static GCN,64,6,123,0.46459999680519104,0.29917576909065247,-0.16542422771453857
Static GCN,64,6,123,0.3901999890804291,0.282859206199646,-0.10734078288078308
Static GCN,64,6,123,0.241799995303154,0.29917576909065247,0.057375773787498474
Static GCN,64,6,123,0.32339999079704285,0.29917576909065247,-0.02422422170639038
Static GCN,64,6,123,0.23819999396800995,0.29917576909065247,0.06097577512264252
Static GCN,64,6,123,0.4729999899864197,0.29917576909065247,-0.1738242208957672
Static GCN,64,6,123,0.4302000105381012,0.29917576909065247,-0.13102424144744873
Static GCN,64,6,123,0.35580000281333923,0.2973245084285736,-0.058475494384765625
Static GCN,64,6,123,0.43059998750686646,0.29917576909065247,-0.131424218416214
Static GCN,64,6,123,0.2750000059604645,0.2969035506248474,0.021903544664382935
Static GCN,64,6,123,0.41499999165534973,0.29917576909065247,-0.11582422256469727
Static GCN,64,6,123,0.3061999976634979,0.29917576909065247,-0.007024228572845459
Static GCN,64,6,123,0.22059999406337738,0.30062612891197205,0.08002613484859467
Static GCN,64,6,123,0.4410000145435333,0.29917576909065247,-0.14182424545288086
Static GCN,64,6,123,0.34540000557899475,0.29917576909065247,-0.046224236488342285
Static GCN,64,6,123,0.19020000100135803,0.29917576909065247,0.10897576808929443
Static GCN,64,6,123,0.20340000092983246,0.29917576909065247,0.09577576816082001
Static GCN,64,6,123,0.2937999963760376,0.29917576909065247,0.005375772714614868
Static GCN,64,6,123,0.2502000033855438,0.29917576909065247,0.04897576570510864
Static GCN,64,6,123,0.2962000072002411,0.2983108460903168,0.0021108388900756836
Static GCN,64,6,123,0.3709999918937683,0.2967004179954529,-0.07429957389831543
Static GCN,64,6,123,0.17980000376701355,0.29917576909065247,0.11937576532363892
Static GCN,64,8,123,0.11020000278949738,0.3153436779975891,0.20514367520809174
Static GCN,64,8,123,0.2766000032424927,0.28351056575775146,0.006910562515258789
Static GCN,64,8,123,0.4758000075817108,0.28351056575775146,-0.19228944182395935
Static GCN,64,8,123,0.17579999566078186,0.28351056575775146,0.1077105700969696
Static GCN,64,8,123,0.4918000102043152,0.28351056575775146,-0.20828944444656372
Static GCN,64,8,123,0.12020000070333481,0.2869378924369812,0.1667378917336464
Static GCN,64,8,123,0.3601999878883362,0.28351056575775146,-0.07668942213058472
Static GCN,64,8,123,0.29820001125335693,0.28351056575775146,-0.014689445495605469
Static GCN,64,8,123,0.20739999413490295,0.28351056575775146,0.07611057162284851
Static GCN,64,8,123,0.3529999852180481,0.28351056575775146,-0.06948941946029663
Static GCN,64,8,123,0.15060000121593475,0.28351056575775146,0.1329105645418167
Static GCN,64,8,123,0.10859999805688858,0.28351056575775146,0.17491056770086288
Static GCN,64,8,123,0.4625999927520752,0.28351056575775146,-0.17908942699432373
Static GCN,64,8,123,0.2754000127315521,0.2931009531021118,0.017700940370559692
Static GCN,64,8,123,0.19419999420642853,0.28353530168533325,0.08933530747890472
Static GCN,64,8,123,0.40779998898506165,0.28351056575775146,-0.12428942322731018
Static GCN,64,8,123,0.11940000206232071,0.28351056575775146,0.16411056369543076
Static GCN,64,8,123,0.38499999046325684,0.28351056575775146,-0.10148942470550537
Static GCN,64,8,123,0.16699999570846558,0.28351056575775146,0.11651057004928589
Static GCN,64,8,123,0.27619999647140503,0.28351056575775146,0.0073105692863464355
Static GCN,64,8,123,0.4578000009059906,0.28351056575775146,-0.17428943514823914
Static GCN,64,8,123,0.4941999912261963,0.28351056575775146,-0.21068942546844482
Static GCN,64,8,123,0.24379999935626984,0.28351056575775146,0.03971056640148163
Static GCN,64,8,123,0.10700000077486038,0.28351056575775146,0.17651056498289108
Static GCN,64,8,123,0.18979999423027039,0.28351056575775146,0.09371057152748108
Static GCN,64,8,123,0.2978000044822693,0.3069469928741455,0.00914698839187622
Static GCN,64,8,123,0.35339999198913574,0.30127817392349243,-0.05212181806564331
Static GCN,64,8,123,0.10899999737739563,0.28351056575775146,0.17451056838035583
Static GCN,64,8,123,0.16019999980926514,0.28351056575775146,0.12331056594848633
Static GCN,64,8,123,0.29019999504089355,0.28351056575775146,-0.00668942928314209
Static GCN,64,8,123,0.17739999294281006,0.28351056575775146,0.1061105728149414
Static GCN,64,8,123,0.2101999968290329,0.2921185791492462,0.08191858232021332
Static GCN,64,8,123,0.26339998841285706,0.28351056575775146,0.02011057734489441
Static GCN,64,8,123,0.4189999997615814,0.33477041125297546,-0.08422958850860596
Static GCN,64,8,123,0.1738000065088272,0.28351056575775146,0.10971055924892426
Static GCN,64,8,123,0.4138000011444092,0.28351056575775146,-0.13028943538665771
Static GCN,64,8,123,0.11500000208616257,0.28351056575775146,0.1685105636715889
Static GCN,64,8,123,0.3693999946117401,0.28351056575775146,-0.08588942885398865
Static GCN,64,8,123,0.10419999808073044,0.2878936529159546,0.18369365483522415
Static GCN,64,8,123,0.23980000615119934,0.28351056575775146,0.043710559606552124
Static GCN,64,8,123,0.272599995136261,0.28351056575775146,0.010910570621490479
Static GCN,64,8,123,0.38420000672340393,0.28351056575775146,-0.10068944096565247
Static GCN,64,8,123,0.4569999873638153,0.28351056575775146,-0.17348942160606384
Static GCN,64,8,123,0.41620001196861267,0.28351056575775146,-0.1326894462108612
Static GCN,64,8,123,0.2770000100135803,0.28351056575775146,0.006510555744171143
Static GCN,64,8,123,0.3578000068664551,0.28351056575775146,-0.07428944110870361
Static GCN,64,8,123,0.4406000077724457,0.28351056575775146,-0.1570894420146942
Static GCN,64,8,123,0.3418000042438507,0.28351056575775146,-0.05828943848609924
Static GCN,64,8,123,0.1462000012397766,0.28351056575775146,0.13731056451797485
Static GCN,64,8,123,0.3357999920845032,0.28351056575775146,-0.05228942632675171
Static GCN,64,8,123,0.41019999980926514,0.28351056575775146,-0.12668943405151367
Static GCN,64,8,123,0.24500000476837158,0.28351056575775146,0.03851056098937988
Static GCN,64,8,123,0.19820000231266022,0.28351056575775146,0.08531056344509125
Static GCN,64,8,123,0.46459999680519104,0.28351056575775146,-0.18108943104743958
Static GCN,64,8,123,0.3901999890804291,0.29485517740249634,-0.09534481167793274
Static GCN,64,8,123,0.241799995303154,0.28351056575775146,0.04171057045459747
Static GCN,64,8,123,0.32339999079704285,0.28351056575775146,-0.03988942503929138
Static GCN,64,8,123,0.23819999396800995,0.28351056575775146,0.045310571789741516
Static GCN,64,8,123,0.4729999899864197,0.28351056575775146,-0.1894894242286682
Static GCN,64,8,123,0.4302000105381012,0.28351056575775146,-0.14668944478034973
Static GCN,64,8,123,0.35580000281333923,0.28351056575775146,-0.07228943705558777
Static GCN,64,8,123,0.43059998750686646,0.28351056575775146,-0.147089421749115
Static GCN,64,8,123,0.2750000059604645,0.2926839590072632,0.017683953046798706
Static GCN,64,8,123,0.41499999165534973,0.28351056575775146,-0.13148942589759827
Static GCN,64,8,123,0.3061999976634979,0.28351056575775146,-0.02268943190574646
Static GCN,64,8,123,0.22059999406337738,0.2885245084762573,0.06792451441287994
Static GCN,64,8,123,0.4410000145435333,0.28351056575775146,-0.15748944878578186
Static GCN,64,8,123,0.34540000557899475,0.28351056575775146,-0.061889439821243286
Static GCN,64,8,123,0.19020000100135803,0.28351056575775146,0.09331056475639343
Static GCN,64,8,123,0.20340000092983246,0.28351056575775146,0.080110564827919
Static GCN,64,8,123,0.2937999963760376,0.28351056575775146,-0.010289430618286133
Static GCN,64,8,123,0.2502000033855438,0.31605517864227295,0.06585517525672913
Static GCN,64,8,123,0.2962000072002411,0.28351056575775146,-0.012689441442489624
Static GCN,64,8,123,0.3709999918937683,0.2946607172489166,-0.07633927464485168
Static GCN,64,8,123,0.17980000376701355,0.2933198809623718,0.11351987719535828
Static GCN,64,12,123,0.11020000278949738,0.2982318103313446,0.18803180754184723
Static GCN,64,12,123,0.2766000032424927,0.29191476106643677,0.015314757823944092
Static GCN,64,12,123,0.4758000075817108,0.2952354848384857,-0.1805645227432251
Static GCN,64,12,123,0.17579999566078186,0.28939491510391235,0.1135949194431305
Static GCN,64,12,123,0.4918000102043152,0.29611527919769287,-0.19568473100662231
Static GCN,64,12,123,0.12020000070333481,0.29537856578826904,0.17517856508493423
Static GCN,64,12,123,0.3601999878883362,0.2877488136291504,-0.07245117425918579
Static GCN,64,12,123,0.29820001125335693,0.27021342515945435,-0.027986586093902588
Static GCN,64,12,123,0.20739999413490295,0.2917669415473938,0.08436694741249084
Static GCN,64,12,123,0.3529999852180481,0.2911476492881775,-0.061852335929870605
Static GCN,64,12,123,0.15060000121593475,0.2812230587005615,0.13062305748462677
Static GCN,64,12,123,0.10859999805688858,0.2924085259437561,0.18380852788686752
Static GCN,64,12,123,0.4625999927520752,0.29168301820755005,-0.17091697454452515
Static GCN,64,12,123,0.2754000127315521,0.29301726818084717,0.017617255449295044
Static GCN,64,12,123,0.19419999420642853,0.2982318103313446,0.10403181612491608
Static GCN,64,12,123,0.40779998898506165,0.29223066568374634,-0.11556932330131531
Static GCN,64,12,123,0.11940000206232071,0.29206445813179016,0.17266445606946945
Static GCN,64,12,123,0.38499999046325684,0.29338425397872925,-0.09161573648452759
Static GCN,64,12,123,0.16699999570846558,0.2982318103313446,0.13123181462287903
Static GCN,64,12,123,0.27619999647140503,0.2982318103313446,0.022031813859939575
Static GCN,64,12,123,0.4578000009059906,0.2982318103313446,-0.159568190574646
Static GCN,64,12,123,0.4941999912261963,0.29794952273368835,-0.19625046849250793
Static GCN,64,12,123,0.24379999935626984,0.289794385433197,0.045994386076927185
Static GCN,64,12,123,0.10700000077486038,0.2982318103313446,0.19123180955648422
Static GCN,64,12,123,0.18979999423027039,0.2928144037723541,0.10301440954208374
Static GCN,64,12,123,0.2978000044822693,0.2982318103313446,0.0004318058490753174
Static GCN,64,12,123,0.35339999198913574,0.2972496747970581,-0.05615031719207764
Static GCN,64,12,123,0.10899999737739563,0.288848340511322,0.1798483431339264
Static GCN,64,12,123,0.16019999980926514,0.2982318103313446,0.13803181052207947
Static GCN,64,12,123,0.29019999504089355,0.29116976261138916,0.0009697675704956055
Static GCN,64,12,123,0.17739999294281006,0.29467886686325073,0.11727887392044067
Static GCN,64,12,123,0.2101999968290329,0.2982318103313446,0.0880318135023117
Static GCN,64,12,123,0.26339998841285706,0.29464608430862427,0.031246095895767212
Static GCN,64,12,123,0.4189999997615814,0.2982318103313446,-0.12076818943023682
Static GCN,64,12,123,0.1738000065088272,0.29399532079696655,0.12019531428813934
Static GCN,64,12,123,0.4138000011444092,0.28576910495758057,-0.1280308961868286
Static GCN,64,12,123,0.11500000208616257,0.28888988494873047,0.1738898828625679
Static GCN,64,12,123,0.3693999946117401,0.2982318103313446,-0.07116818428039551
Static GCN,64,12,123,0.10419999808073044,0.2965973913669586,0.19239739328622818
Static GCN,64,12,123,0.23980000615119934,0.29579174518585205,0.05599173903465271
Static GCN,64,12,123,0.272599995136261,0.276252806186676,0.003652811050415039
Static GCN,64,12,123,0.38420000672340393,0.27559715509414673,-0.1086028516292572
Static GCN,64,12,123,0.4569999873638153,0.29561054706573486,-0.16138944029808044
Static GCN,64,12,123,0.41620001196861267,0.2885543704032898,-0.12764564156532288
Static GCN,64,12,123,0.2770000100135803,0.29429394006729126,0.017293930053710938
Static GCN,64,12,123,0.3578000068664551,0.2680623531341553,-0.0897376537322998
Static GCN,64,12,123,0.4406000077724457,0.2982318103313446,-0.14236819744110107
Static GCN,64,12,123,0.3418000042438507,0.29486143589019775,-0.046938568353652954
Static GCN,64,12,123,0.1462000012397766,0.29574108123779297,0.14954107999801636
Static GCN,64,12,123,0.3357999920845032,0.2936995327472687,-0.0421004593372345
Static GCN,64,12,123,0.41019999980926514,0.28445112705230713,-0.125748872756958
Static GCN,64,12,123,0.24500000476837158,0.2931225895881653,0.0481225848197937
Static GCN,64,12,123,0.19820000231266022,0.29432350397109985,0.09612350165843964
Static GCN,64,12,123,0.46459999680519104,0.29702451825141907,-0.16757547855377197
Static GCN,64,12,123,0.3901999890804291,0.2982318103313446,-0.09196817874908447
Static GCN,64,12,123,0.241799995303154,0.2976416349411011,0.05584163963794708
Static GCN,64,12,123,0.32339999079704285,0.29619723558425903,-0.027202755212783813
Static GCN,64,12,123,0.23819999396800995,0.29168587923049927,0.05348588526248932
Static GCN,64,12,123,0.4729999899864197,0.29423946142196655,-0.17876052856445312
Static GCN,64,12,123,0.4302000105381012,0.2972673773765564,-0.1329326331615448
Static GCN,64,12,123,0.35580000281333923,0.28415054082870483,-0.0716494619846344
Static GCN,64,12,123,0.43059998750686646,0.29461127519607544,-0.13598871231079102
Static GCN,64,12,123,0.2750000059604645,0.29021698236465454,0.015216976404190063
Static GCN,64,12,123,0.41499999165534973,0.2982318103313446,-0.11676818132400513
Static GCN,64,12,123,0.3061999976634979,0.29739463329315186,-0.00880536437034607
Static GCN,64,12,123,0.22059999406337738,0.2982318103313446,0.07763181626796722
Static GCN,64,12,123,0.4410000145435333,0.29750996828079224,-0.1434900462627411
Static GCN,64,12,123,0.34540000557899475,0.2964794635772705,-0.04892054200172424
Static GCN,64,12,123,0.19020000100135803,0.2933560609817505,0.10315605998039246
Static GCN,64,12,123,0.20340000092983246,0.2982318103313446,0.09483180940151215
Static GCN,64,12,123,0.2937999963760376,0.2977942228317261,0.0039942264556884766
Static GCN,64,12,123,0.2502000033855438,0.29714447259902954,0.04694446921348572
Static GCN,64,12,123,0.2962000072002411,0.2936728000640869,-0.002527207136154175
Static GCN,64,12,123,0.3709999918937683,0.2966316342353821,-0.07436835765838623
Static GCN,64,12,123,0.17980000376701355,0.2982318103313446,0.11843180656433105
