canonical_universe_id,universe_index,raw_directory,target_row_identity,snapshot_1_id,snapshot_1_path,snapshot_1_exists,snapshot_1_raw_halo_count,snapshot_1_valid_real_halo_count,snapshot_2_id,snapshot_2_path,snapshot_2_exists,snapshot_2_raw_halo_count,snapshot_2_valid_real_halo_count,snapshot_3_id,snapshot_3_path,snapshot_3_exists,snapshot_3_raw_halo_count,snapshot_3_valid_real_halo_count,snapshot_4_id,snapshot_4_path,snapshot_4_exists,snapshot_4_raw_halo_count,snapshot_4_valid_real_halo_count,snapshot_5_id,snapshot_5_path,snapshot_5_exists,snapshot_5_raw_halo_count,snapshot_5_valid_real_halo_count,seed42_train700_membership,seed123_train700_membership,seed2025_train700_membership,anomaly_flag
LH_821,821,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U,row_universe_id=LH_821;universe_index=821;omega_m=0.2286,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_821_hlist_0.20000.list,true,3474,3474,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_821_hlist_0.25000.list,true,5058,5058,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_821_hlist_0.51209.list,true,6884,6884,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_821_hlist_0.75065.list,true,6549,6549,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_821_hlist_1.00000.list,true,6795,6795,train,train,train,NONE
LH_822,822,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U,row_universe_id=LH_822;universe_index=822;omega_m=0.3646,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_822_hlist_0.20000.list,true,3272,3272,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_822_hlist_0.25000.list,true,5106,5106,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_822_hlist_0.51209.list,true,8424,8424,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_822_hlist_0.75065.list,true,8160,8160,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_822_hlist_1.00000.list,true,7975,7975,train,train,train,NONE
LH_823,823,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U,row_universe_id=LH_823;universe_index=823;omega_m=0.1886,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_823_hlist_0.20000.list,true,3901,3901,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_823_hlist_0.25000.list,true,5077,5077,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_823_hlist_0.51209.list,true,6647,6647,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_823_hlist_0.75065.list,true,6415,6415,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_823_hlist_1.00000.list,true,6649,6649,train,train,train,NONE
LH_824,824,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U,row_universe_id=LH_824;universe_index=824;omega_m=0.4354,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_824_hlist_0.20000.list,true,6494,6494,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_824_hlist_0.25000.list,true,7709,7709,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_824_hlist_0.51209.list,true,8323,8323,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_824_hlist_0.75065.list,true,7182,7182,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_824_hlist_1.00000.list,true,6722,6722,train,train,train,NONE
LH_825,825,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U,row_universe_id=LH_825;universe_index=825;omega_m=0.3498,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_825_hlist_0.20000.list,true,6781,6781,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_825_hlist_0.25000.list,true,7810,7810,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_825_hlist_0.51209.list,true,7536,7536,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_825_hlist_0.75065.list,true,6784,6784,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_825_hlist_1.00000.list,true,6449,6449,train,train,train,NONE
LH_826,826,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U,row_universe_id=LH_826;universe_index=826;omega_m=0.2966,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_826_hlist_0.20000.list,true,6236,6236,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_826_hlist_0.25000.list,true,7302,7302,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_826_hlist_0.51209.list,true,7291,7291,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_826_hlist_0.75065.list,true,6455,6455,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_826_hlist_1.00000.list,true,6522,6522,train,train,train,NONE
LH_827,827,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U,row_universe_id=LH_827;universe_index=827;omega_m=0.405,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_827_hlist_0.20000.list,true,6117,6117,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_827_hlist_0.25000.list,true,7484,7484,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_827_hlist_0.51209.list,true,8436,8436,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_827_hlist_0.75065.list,true,7454,7454,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_827_hlist_1.00000.list,true,7190,7190,train,train,train,NONE
LH_828,828,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U,row_universe_id=LH_828;universe_index=828;omega_m=0.1558,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_828_hlist_0.20000.list,true,4213,4213,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_828_hlist_0.25000.list,true,5248,5248,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_828_hlist_0.51209.list,true,5346,5346,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_828_hlist_0.75065.list,true,5273,5273,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_828_hlist_1.00000.list,true,5473,5473,train,train,train,NONE
LH_829,829,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U,row_universe_id=LH_829;universe_index=829;omega_m=0.2218,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_829_hlist_0.20000.list,true,1220,1220,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_829_hlist_0.25000.list,true,2661,2661,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_829_hlist_0.51209.list,true,6787,6787,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_829_hlist_0.75065.list,true,7139,7139,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_829_hlist_1.00000.list,true,7660,7660,train,train,train,NONE
LH_830,830,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U,row_universe_id=LH_830;universe_index=830;omega_m=0.1938,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_830_hlist_0.20000.list,true,1382,1382,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_830_hlist_0.25000.list,true,2872,2872,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_830_hlist_0.51209.list,true,6364,6364,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_830_hlist_0.75065.list,true,6761,6761,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_830_hlist_1.00000.list,true,7195,7195,train,train,train,NONE
LH_831,831,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U,row_universe_id=LH_831;universe_index=831;omega_m=0.489,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_831_hlist_0.20000.list,true,6473,6473,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_831_hlist_0.25000.list,true,8036,8036,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_831_hlist_0.51209.list,true,8986,8986,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_831_hlist_0.75065.list,true,7803,7803,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_831_hlist_1.00000.list,true,7326,7326,train,train,train,NONE
LH_832,832,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U,row_universe_id=LH_832;universe_index=832;omega_m=0.3134,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_832_hlist_0.20000.list,true,4774,4774,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_832_hlist_0.25000.list,true,6076,6076,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_832_hlist_0.51209.list,true,7771,7771,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_832_hlist_0.75065.list,true,7199,7199,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_832_hlist_1.00000.list,true,7092,7092,train,train,train,NONE
LH_833,833,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U,row_universe_id=LH_833;universe_index=833;omega_m=0.3542,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_833_hlist_0.20000.list,true,4836,4836,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_833_hlist_0.25000.list,true,6328,6328,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_833_hlist_0.51209.list,true,8100,8100,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_833_hlist_0.75065.list,true,7309,7309,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_833_hlist_1.00000.list,true,7169,7169,train,train,train,NONE
LH_834,834,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U,row_universe_id=LH_834;universe_index=834;omega_m=0.1638,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_834_hlist_0.20000.list,true,1270,1270,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_834_hlist_0.25000.list,true,2459,2459,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_834_hlist_0.51209.list,true,5614,5614,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_834_hlist_0.75065.list,true,5900,5900,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_834_hlist_1.00000.list,true,6432,6432,train,train,train,NONE
LH_835,835,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U,row_universe_id=LH_835;universe_index=835;omega_m=0.1814,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_835_hlist_0.20000.list,true,4226,4226,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_835_hlist_0.25000.list,true,5437,5437,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_835_hlist_0.51209.list,true,6022,6022,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_835_hlist_0.75065.list,true,5776,5776,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_835_hlist_1.00000.list,true,6086,6086,train,train,train,NONE
LH_836,836,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U,row_universe_id=LH_836;universe_index=836;omega_m=0.3242,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_836_hlist_0.20000.list,true,6001,6001,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_836_hlist_0.25000.list,true,7235,7235,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_836_hlist_0.51209.list,true,7374,7374,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_836_hlist_0.75065.list,true,6510,6510,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_836_hlist_1.00000.list,true,6479,6479,train,train,train,NONE
LH_837,837,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U,row_universe_id=LH_837;universe_index=837;omega_m=0.4542,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_837_hlist_0.20000.list,true,5003,5003,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_837_hlist_0.25000.list,true,6655,6655,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_837_hlist_0.51209.list,true,8754,8754,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_837_hlist_0.75065.list,true,8006,8006,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_837_hlist_1.00000.list,true,7680,7680,train,train,train,NONE
LH_838,838,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U,row_universe_id=LH_838;universe_index=838;omega_m=0.4586,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_838_hlist_0.20000.list,true,7189,7189,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_838_hlist_0.25000.list,true,8029,8029,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_838_hlist_0.51209.list,true,7648,7648,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_838_hlist_0.75065.list,true,6574,6574,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_838_hlist_1.00000.list,true,6204,6204,train,train,train,NONE
LH_839,839,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U,row_universe_id=LH_839;universe_index=839;omega_m=0.1606,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_839_hlist_0.20000.list,true,3425,3425,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_839_hlist_0.25000.list,true,4776,4776,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_839_hlist_0.51209.list,true,5897,5897,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_839_hlist_0.75065.list,true,5810,5810,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_839_hlist_1.00000.list,true,6064,6064,train,train,train,NONE
LH_840,840,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U,row_universe_id=LH_840;universe_index=840;omega_m=0.2394,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_840_hlist_0.20000.list,true,1732,1732,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_840_hlist_0.25000.list,true,3065,3065,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_840_hlist_0.51209.list,true,6606,6606,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_840_hlist_0.75065.list,true,6717,6717,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_840_hlist_1.00000.list,true,7132,7132,train,train,train,NONE
LH_841,841,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U,row_universe_id=LH_841;universe_index=841;omega_m=0.2542,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_841_hlist_0.20000.list,true,4290,4290,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_841_hlist_0.25000.list,true,5669,5669,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_841_hlist_0.51209.list,true,6716,6716,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_841_hlist_0.75065.list,true,6245,6245,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_841_hlist_1.00000.list,true,6440,6440,train,train,train,NONE
LH_842,842,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U,row_universe_id=LH_842;universe_index=842;omega_m=0.4874,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_842_hlist_0.20000.list,true,5381,5381,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_842_hlist_0.25000.list,true,6956,6956,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_842_hlist_0.51209.list,true,8835,8835,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_842_hlist_0.75065.list,true,7924,7924,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_842_hlist_1.00000.list,true,7340,7340,train,train,train,NONE
LH_843,843,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U,row_universe_id=LH_843;universe_index=843;omega_m=0.485,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_843_hlist_0.20000.list,true,9426,9426,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_843_hlist_0.25000.list,true,9450,9450,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_843_hlist_0.51209.list,true,6801,6801,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_843_hlist_0.75065.list,true,5612,5612,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_843_hlist_1.00000.list,true,5307,5307,train,train,train,NONE
LH_844,844,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U,row_universe_id=LH_844;universe_index=844;omega_m=0.2954,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_844_hlist_0.20000.list,true,4426,4426,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_844_hlist_0.25000.list,true,5891,5891,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_844_hlist_0.51209.list,true,7579,7579,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_844_hlist_0.75065.list,true,7132,7132,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_844_hlist_1.00000.list,true,7168,7168,train,train,train,NONE
LH_845,845,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U,row_universe_id=LH_845;universe_index=845;omega_m=0.2018,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_845_hlist_0.20000.list,true,3208,3208,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_845_hlist_0.25000.list,true,4917,4917,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_845_hlist_0.51209.list,true,6373,6373,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_845_hlist_0.75065.list,true,6028,6028,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_845_hlist_1.00000.list,true,6334,6334,train,train,train,NONE
LH_846,846,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U,row_universe_id=LH_846;universe_index=846;omega_m=0.4294,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_846_hlist_0.20000.list,true,8044,8044,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_846_hlist_0.25000.list,true,8896,8896,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_846_hlist_0.51209.list,true,7845,7845,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_846_hlist_0.75065.list,true,6377,6377,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_846_hlist_1.00000.list,true,5935,5935,train,train,train,NONE
LH_847,847,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U,row_universe_id=LH_847;universe_index=847;omega_m=0.4846,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_847_hlist_0.20000.list,true,8904,8904,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_847_hlist_0.25000.list,true,9795,9795,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_847_hlist_0.51209.list,true,8342,8342,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_847_hlist_0.75065.list,true,6988,6988,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_847_hlist_1.00000.list,true,6518,6518,train,train,train,NONE
LH_848,848,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U,row_universe_id=LH_848;universe_index=848;omega_m=0.4718,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_848_hlist_0.20000.list,true,4997,4997,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_848_hlist_0.25000.list,true,6705,6705,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_848_hlist_0.51209.list,true,8621,8621,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_848_hlist_0.75065.list,true,7624,7624,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_848_hlist_1.00000.list,true,7221,7221,train,train,train,NONE
LH_849,849,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U,row_universe_id=LH_849;universe_index=849;omega_m=0.3898,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_849_hlist_0.20000.list,true,5509,5509,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_849_hlist_0.25000.list,true,6897,6897,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_849_hlist_0.51209.list,true,8110,8110,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_849_hlist_0.75065.list,true,7234,7234,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_849_hlist_1.00000.list,true,6946,6946,train,train,train,NONE
LH_850,850,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U,row_universe_id=LH_850;universe_index=850;omega_m=0.1374,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_850_hlist_0.20000.list,true,3278,3278,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_850_hlist_0.25000.list,true,4416,4416,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_850_hlist_0.51209.list,true,5466,5466,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_850_hlist_0.75065.list,true,5410,5410,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_850_hlist_1.00000.list,true,5846,5846,train,train,train,NONE
LH_851,851,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U,row_universe_id=LH_851;universe_index=851;omega_m=0.4482,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_851_hlist_0.20000.list,true,4837,4837,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_851_hlist_0.25000.list,true,6257,6257,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_851_hlist_0.51209.list,true,8832,8832,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_851_hlist_0.75065.list,true,8128,8128,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_851_hlist_1.00000.list,true,7954,7954,train,train,train,NONE
LH_852,852,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U,row_universe_id=LH_852;universe_index=852;omega_m=0.4454,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_852_hlist_0.20000.list,true,5722,5722,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_852_hlist_0.25000.list,true,7216,7216,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_852_hlist_0.51209.list,true,8078,8078,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_852_hlist_0.75065.list,true,7242,7242,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_852_hlist_1.00000.list,true,7039,7039,train,train,train,NONE
LH_853,853,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U,row_universe_id=LH_853;universe_index=853;omega_m=0.3326,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_853_hlist_0.20000.list,true,4513,4513,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_853_hlist_0.25000.list,true,5843,5843,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_853_hlist_0.51209.list,true,7532,7532,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_853_hlist_0.75065.list,true,6776,6776,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_853_hlist_1.00000.list,true,6877,6877,train,train,train,NONE
LH_854,854,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U,row_universe_id=LH_854;universe_index=854;omega_m=0.4446,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_854_hlist_0.20000.list,true,8151,8151,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_854_hlist_0.25000.list,true,8575,8575,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_854_hlist_0.51209.list,true,7004,7004,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_854_hlist_0.75065.list,true,5902,5902,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_854_hlist_1.00000.list,true,5696,5696,train,train,train,NONE
